,Country,Gender,Game,Total Follower,Broadcast Hours,PaidStarPerWatchedHour,Character_Facet_Cont_Rigidity,Character_Facet_Cont_AchievementStriving,Personal_Values_Facet_Cont_Hedonism,Character_Facet_Cont_Dutifulness,Character_Cont_Conscientiousness,Character_Facet_Cont_Sympathy,Personal_Values_Facet_Cont_UniversalismTolerance,Temperament_Choleric,Self_Esteem_Cont_SEDiscrepancyResponsibility,Character_Facet_Cont_ArtisticInterests,Temperament_Sanguine,Character_Facet_Cont_Friendliness,Temperament_Diligent,Self_Esteem_Cont_SELevel,Character_Cont_Extraversion,Role_Director,Character_Facet_Cont_SelfConsciousness,Temperament_Energetic,Character_Facet_Cont_Adventurousness,Role_Craftsman,Self_Esteem_Cont_SELevelResponsibility,Self_Esteem_Cont_SEAspirationResponsibility,Role_Toastmaster,Personal_Values_Facet_Cont_PowerDominance,Role_Marshal,Self_Esteem_Cont_SELevelAchievements,Self_Esteem_Cont_SEDiscrepancySociability,Personal_Values_Cont_SelfEnhancement,Self_Esteem_Cont_SEAspiration,Role_Supplier,Character_Facet_Cont_Activity,Temperament_Stable,Personal_Values_Facet_Cont_PowerResources,Self_Esteem_Cont_SEDiscrepancyAchievements,Temperament_Melancholic,Character_Cont_Openness,Character_Facet_Cont_Anxiety,Role_Administrator,Character_Facet_Cont_Emotionality,Role_Innovator,Role_Partygoer,Self_Esteem_Cont_SEAspirationSociability,Role_Guru,Personal_Values_Facet_Cont_SelfDirectionThought,Temperament_Phlegmatic,Personal_Values_Facet_Cont_Reputation,Role_Guardian,Role_Keeper,Character_Facet_Cont_Tension,Character_Facet_Cont_Altruism,Personal_Values_Facet_Cont_SecuritySocietal,Self_Esteem_Cont_SEAspirationAchievements,Self_Esteem_Cont_SEAspirationOriginality,Personal_Values_Facet_Cont_Humility,Character_Facet_Cont_Orderliness,MBTI_grouped,Role_Manager,Personal_Values_Facet_Cont_Stimulation,Character_Cont_Neuroticism,Self_Esteem_Cont_SELevelConfidence,Self_Esteem_Cont_SEAspirationConfidence,Role_WiseMan,Self_Esteem_Cont_SEDiscrepancyConfidence,Role_Assistant,Self_Esteem_Cont_SEDiscrepancy,Personal_Values_Facet_Cont_ConformityRules,Self_Esteem_Cont_SEAspirationIntelligence,Self_Esteem_Cont_SELevelSociability,Role_Healer,Role_Operator,Self_Esteem_Cont_SEDiscrepancyAppearance,Personal_Values_Facet_Cont_ConformityInterpersonal,Character_Facet_Cont_Modesty,Self_Esteem_Cont_SEDiscrepancyOriginality,Character_Facet_Cont_Imagination,Role_Coach,Role_RightsDefender,Role_Philanthropist,Personal_Values_Facet_Cont_SelfDirectionAction,Role_Promoter,Personal_Values_Facet_Cont_SecurityPersonal,Personal_Values_Facet_Cont_UniversalismConcern,Role_Advisor,Self_Esteem_Cont_SELevelOriginality,Role_Analyst,Personal_Values_Cont_SelfTranscendence,Personal_Values_Facet_Cont_Achievement,Character_Facet_Cont_Trust,Temperament_Unstable,Character_Cont_Agreeableness,Role_Inventor,Personal_Values_Facet_Cont_BenevolenceCaring,Personal_Values_Facet_Cont_BenevolenceDependability,Character_Facet_Cont_Vulnerability,Character_Facet_Cont_ExcitementSeeking,Role_Designer,Role_Deputy,Personal_Values_Cont_OpennessToChange,PaidStarPerWatchedHour,Character_Facet_Cont_Morality,Character_Facet_Cont_Depression,Role_Strategist,Role_Inspector,Self_Esteem_Cont_SEAspirationAppearance,Character_Facet_Cont_SelfDiscipline,Self_Esteem_Cont_SEDiscrepancyIntelligence,Role_Companion,Character_Facet_Cont_Cooperation,Role_Commander,Role_Activist,Personal_Values_Facet_Cont_UniversalismNature,Role_Charismatic,Personal_Values_Facet_Cont_Tradition,Self_Esteem_Cont_SELevelAppearance,Character_Facet_Cont_Assertiveness,Character_Facet_Cont_Cautiousness,Role_Curator,Personal_Values_Cont_Conservation,Self_Esteem_Cont_SELevelIntelligence,Temperament_Centric
10,ID,Female,PUBG,7816,86,0.004032258065,0.656409027,0.66822544,0.476695771,0.618275528,0.44457039,0.388891182,0.526997385,0,0.51696673,0.549939577,0.25,0.458322947,0.125,0.379128517,0.51519252,0.61352839,0.42231349,0.125,0.597592631,0.493620067,0.770739168,0.779206124,0.604142028,0.34354002,0.642003021,0.474678589,0.569143259,0.304240727,0.817051652,0.440662484,0.577948579,0.75,0.323743162,0.547097246,0,0.585250809,0.624917568,0.569821069,0.668916863,0.864717494,0.617042404,0.766185462,0.61755167,0.335454956,0.25,0.329706427,0.522779492,0.399444226,0.493712613,0.548127883,0.519139751,0.855781232,0.820542642,0.341782319,0.376292044,ENT,0.478712096,0.618225346,0.486238532,0.411542892,0.754990198,0.674786507,0.503894038,0.39343617,0.28418618,0.345600442,0.846246596,0.757567182,0.614673092,0.592640045,0.512708761,0.567308201,0.555866478,0.596971129,0.672565593,0.299355301,0.731413918,0.599068658,0.457124731,0.705007333,0.368101805,0.522099908,0.524377013,0.636535084,0.645145464,0.277711376,0.318419881,0.521608223,0.5,0.384699434,0.782404315,0.460370232,0.251985477,0.680408789,0.566217373,0.645272022,0.415525039,0.302359731,0.004032258065,0.314057667,0.624917568,0.732954056,0.559821092,0.672846537,0.517985732,0.511727838,0.541477143,0.407937495,0.527249344,0.58281265,0.383081165,0.58666557,0.440419062,0.703445282,0.458322947,0.657743845,0.37445884,0.298071452,0.840128199,0.625
11,ID,Male,MLBB,7159,90,0.001233785105,0.53551027,0.508303761,0.442286543,0.514512997,0.450366815,0.401582223,0.573294543,0,0.562518675,0.515933942,0.5,0.478476943,0,0.486486426,0.502610835,0.545936177,0.528305386,0,0.642641423,0.400131,0.698638187,0.767407556,0.476452714,0.345643343,0.663963746,0.489017599,0.397581092,0.30223112,0.706979973,0.258767685,0.613478176,1,0.308335558,0.510777861,0,0.628177069,0.433694432,0.45399579,0.552207642,0.781862269,0.436053472,0.68735087,0.478571156,0.303632023,0.5,0.247252413,0.425426421,0.232829276,0.573654342,0.393797532,0.427166227,0.816460528,0.798847572,0.333857616,0.389887333,ENT,0.306361505,0.594257788,0.431192661,0.732541813,0.879574832,0.514095177,0.515765538,0.214910705,0.368056617,0.610283877,0.849362588,0.84860417,0.430663895,0.544223362,0.289678381,0.708187453,0.63022161,0.5106412,0.40788671,0.176742992,0.539752811,0.452587079,0.400602353,0.605269082,0.386528415,0.461068531,0.362521134,0.74874122,0.551306095,0.244135402,0.322710843,0.670027914,0.5,0.24147728,0.739586457,0.490311272,0.285080104,0.69848899,0.5912666,0.558924333,0.273450002,0.303699983,0.001233785105,0.290571201,0.433694432,0.681393745,0.514268924,0.73508028,0.615042458,0.480905492,0.342524459,0.488682629,0.468442645,0.385637999,0.503529756,0.514547954,0.394332684,0.693132267,0.478476943,0.439081845,0.231887391,0.303622484,0.77286359,0.5
12,ID,Male,Call of Duty: Mobile,75359,147,0.00530062093,0.668401984,0.62988222,0.521866979,0.407563395,0.589614768,0.504520676,0.609225462,0.5,0.503221721,0.633024717,1,0.598065411,0,0.525007076,0.626617809,0.553544905,0.53088504,0.5,0.663014754,0.202244638,0.696697232,0.584258013,0.354756455,0.346856293,0.856697289,0.495351301,0.517943178,0.292380884,0.895362214,0.239640771,0.634398511,0.5,0.30494247,0.499784516,0,0.66503663,0.717818069,0.425902269,0.618492534,0.633398487,0.331260567,0.690411852,0.400987068,0.316930738,0.5,0.620315853,0.323587878,0.142903967,0.668770631,0.392501057,0.351723575,0.886526695,0.606713847,0.339590655,0.304643913,ENT,0.322810782,0.511296565,0.403669725,0.687239892,0.745113868,0.339408116,0.48497925,0.039540455,0.453626246,0.496806807,0.803314869,0.771395113,0.265286008,0.33190578,0.54761439,0.620094359,0.700567687,0.508918413,0.639560824,0.109201805,0.439827915,0.491545223,0.652870407,0.478301589,0.354821675,0.366190149,0.279948087,0.807874765,0.450522893,0.286081599,0.320928153,0.483868898,0,0.223579269,0.492660867,0.580858192,0.184620334,0.822585536,0.627458932,0.352626245,0.094700275,0.300292954,0.00530062093,0.267286147,0.717818069,0.576319953,0.420341501,0.652473569,0.608262723,0.492934487,0.234108327,0.348719108,0.52497088,0.288316264,0.39643131,0.409442,0.346955276,0.704393013,0.598065411,0.575174747,0.262844456,0.301322359,0.810709978,0
13,ID,Female,MLBB,57062,99,0.003744103601,0.416680412,0.525673249,0.762094867,0.642262503,0.496847924,0.347613754,0.598784404,0,0.549791854,0.459732303,0,0.587438082,0.75,0.539989735,0.43358947,0.535033246,0.627753875,0.5,0.58213636,0.506229809,0.573967882,0.656205883,0.531028003,0.34288204,0.526577328,0.247113657,0.425055378,0.249869738,0.871437076,0.541990452,0.650715434,0.125,0.206489322,0.597653127,0.25,0.610154948,0.444651112,0.57794505,0.520381678,0.609383224,0.566150551,0.908777453,0.789314065,0.275918641,0.25,0.531340393,0.620326434,0.596593851,0.444651112,0.571922873,0.443738108,0.871152058,0.771648157,0.337334109,0.647928212,INF,0.607498481,0.588480023,0.551249514,0.256978472,0.762336339,0.731498744,0.517791447,0.509865874,0.635474302,0.353043659,0.768868033,0.636987659,0.763824539,0.515721709,0.520918125,0.480745829,0.542598971,0.676618941,0.412412638,0.426568664,0.664927004,0.634541973,0.568841739,0.542118998,0.817201246,0.688601429,0.781778752,0.609356769,0.779071353,0.28095564,0.296301401,0.543282181,0.125,0.510533855,0.683359759,0.559458945,0.402358988,0.550965375,0.654743792,0.667407598,0.44980771,0.294779889,0.003744103601,0.58213636,0.7244525,0.769212428,0.57813908,0.817562176,0.617660135,0.34064645,0.566427176,0.522796905,0.529219096,0.613225146,0.520933312,0.476390475,0.325475976,0.540889929,0.278765551,0.565664305,0.396526709,0.30508251,0.696995129,0.625
14,ID,Male,PUBG,87966,190,0.03204307933,0.6217551,0.569118975,0.461935111,0.436269779,0.553379641,0.506692973,0.590601557,0.25,0.531459412,0.621834025,0.75,0.504468621,0,0.488395197,0.590080208,0.57204465,0.511755698,0.25,0.60234685,0.249674874,0.629565043,0.779330769,0.3867327,0.341434023,0.841135409,0.495351301,0.587653904,0.296544289,0.888992789,0.263558375,0.569831434,0.625,0.310557448,0.513663158,0,0.659399066,0.642754539,0.437024433,0.57855554,0.699375569,0.390820319,0.686969154,0.464573883,0.220327209,0.5,0.309433577,0.353709239,0.18507815,0.592413446,0.349775464,0.456173695,0.85750484,0.737848171,0.329449122,0.313992261,ENT,0.342920491,0.406079999,0.394495413,0.673557137,0.561417485,0.42142382,0.507084394,0.100259946,0.46345945,0.592077804,0.774316597,0.768729291,0.329251514,0.397307265,0.533500547,0.615076795,0.673414294,0.527602569,0.543460065,0.16237261,0.508225528,0.532474918,0.519676023,0.527832008,0.401456707,0.399306513,0.326017765,0.671014353,0.486276134,0.295324392,0.322709587,0.48899516,0.125,0.261114703,0.572190075,0.483882161,0.278071877,0.73724981,0.571604631,0.406148591,0.171656117,0.301745472,0.03204307933,0.273047571,0.642754539,0.633998329,0.462838134,0.587860383,0.484927402,0.490041936,0.280000478,0.391919482,0.506291033,0.335908412,0.410725506,0.431379354,0.32161885,0.645062898,0.504468621,0.527296289,0.291605881,0.30278862,0.817304609,0.125
15,ID,Male,MLBB,12504,92,0.02751796937,0.703568608,0.521671301,0.642298596,0.301721516,0.656314799,0.493935813,0.587037689,0.25,0.565001933,0.741326072,0.25,0.602629809,0.5,0.321107114,0.588699126,0.451725666,0.593069914,0.75,0.613812209,0.199059911,0.722155899,0.843167752,0.333937482,0.338718636,0.748693401,0.46786832,0.615271075,0.294874535,0.827972276,0.328080831,0.576196229,0.125,0.318366422,0.556337499,0,0.812707203,0.579959376,0.451175704,0.815089134,0.540081715,0.290541357,0.754643174,0.489223386,0.252469617,0,0.485805804,0.368471913,0.245999211,0.659123815,0.546589733,0.351723575,0.78836152,0.765053328,0.322233045,0.329616626,ENT,0.531866902,0.539404052,0.532110092,0.548970706,0.773556064,0.373300225,0.534333931,0.09788861,0.501029987,0.513299855,0.807176195,0.850726926,0.376082097,0.228440073,0.508190974,0.759775602,0.5547352,0.742662684,0.561524953,0.118571328,0.452675201,0.571736604,0.449778398,0.359633632,0.515625847,0.479879855,0.461914763,0.704244474,0.574690945,0.260638797,0.31766163,0.523762443,0.125,0.337753302,0.451068983,0.505459264,0.277858411,0.835672353,0.575985679,0.419489469,0.059266926,0.299185542,0.02751796937,0.327046498,0.579959376,0.595088927,0.360066489,0.6813533,0.758703453,0.492241314,0.273103464,0.590393505,0.696681718,0.401808628,0.392987605,0.455793215,0.312278526,0.684837119,0.602629809,0.590487171,0.241680008,0.305099674,0.74074567,0.625
16,ID,Male,MLBB,126329,83,0.004600414575,0.735609017,0.700974698,0.601453958,0.407185855,0.456501512,0.525109385,0.636297902,0.5,0.571491649,0.603386538,0.25,0.494719375,0.125,0.389971503,0.554723532,0.388542435,0.483539262,0.375,0.629139988,0.397793947,0.572151456,0.745567057,0.509805837,0.340265836,0.530340572,0.336343864,0.550979807,0.292092161,0.857948152,0.319889302,0.574137593,0.125,0.314372403,0.586935085,0.25,0.724919549,0.678524352,0.487317836,0.717001203,0.628518913,0.333399957,0.59635707,0.39648468,0.216524619,0,0.347089347,0.422514729,0.259363873,0.654394628,0.261997642,0.464372332,0.741508437,0.725950411,0.337558714,0.295621433,ENT,0.47458476,0.613833182,0.642201835,0.528866168,0.879559598,0.422557427,0.471113213,0.242385363,0.370259111,0.430308318,0.807212559,0.652748296,0.511442358,0.328570222,0.466642786,0.718225536,0.655482997,0.611105017,0.548782655,0.025814844,0.483543248,0.403867754,0.605960282,0.440972554,0.430798131,0.479879855,0.456648802,0.731161185,0.62343418,0.270898847,0.316852742,0.472428091,0.375,0.283889749,0.552571373,0.430517969,0.310819623,0.739956643,0.637382895,0.657347495,0.118155541,0.305963315,0.004600414575,0.250577793,0.678524352,0.536013859,0.323346901,0.806771459,0.527840448,0.474485562,0.3919263,0.344838256,0.683755391,0.542659377,0.407487352,0.763920114,0.337044193,0.712828583,0.494719375,0.445623319,0.119081391,0.296103541,0.805849429,0.25
17,ID,Male,PUBG,22086,193,0.001682837326,0.632733426,0.537052758,0.580661282,0.261298166,0.62042399,0.50812987,0.559650811,0.25,0.561887435,0.636943582,0.5,0.538617452,0.125,0.340654506,0.570690527,0.558673547,0.583110036,0.375,0.631601053,0.300889408,0.751515874,0.586672183,0.42569146,0.336302693,0.797894054,0.451898988,0.553436354,0.294913978,0.892369438,0.324664255,0.574163918,0.375,0.311627935,0.56703019,0,0.664491852,0.651334221,0.531309275,0.651653844,0.606933308,0.32463301,0.669654043,0.450905111,0.359122811,0.25,0.567653151,0.452134938,0.253722201,0.684561802,0.427899011,0.351723575,0.84307018,0.675812932,0.325959584,0.223917323,ENT,0.426010229,0.49905813,0.513761468,0.529042346,0.736948164,0.364272496,0.613249133,0.125204706,0.373443356,0.491506327,0.844923782,0.789688503,0.358270405,0.346832561,0.472035319,0.620093989,0.644350278,0.602877125,0.681479844,0.135949419,0.431578426,0.490626982,0.482471032,0.46700386,0.411992787,0.514708819,0.405275154,0.759387614,0.605751252,0.268485149,0.316074486,0.255102318,0.125,0.227778057,0.520621689,0.409673095,0.183864153,0.674098919,0.575100649,0.469539234,0.100788951,0.295033881,0.001682837326,0.218604388,0.651334221,0.648676923,0.467226529,0.64286422,0.615253177,0.468589274,0.294638613,0.301775556,0.69149677,0.356202644,0.459580299,0.494631691,0.329261336,0.750651361,0.538617452,0.706328612,0.24641774,0.301683356,0.76550844,0.25
18,ID,Male,PUBG,71747,100,0.002250185165,0.508365798,0.564622715,0.444174839,0.510708112,0.328428906,0.167524926,0.479221116,0,0.559749485,0.378442206,0.25,0.401360487,0.375,0.587171112,0.379475763,0.485073177,0.290695381,0.125,0.497457978,0.636455335,0.755814707,0.816665556,0.559678646,0.340429296,0.367817278,0.529295456,0.538996913,0.286623749,0.874483466,0.254545571,0.541104504,0.375,0.306610449,0.534654678,0.25,0.44589984,0.590566649,0.436184443,0.468004091,0.616455797,0.489921452,0.714458822,0.406210166,0.298886979,0.5,0.15175895,0.498881763,0.310147705,0.481953796,0.337898839,0.353621375,0.833771965,0.673395975,0.331944079,0.478199279,IST,0.176831258,0.612876639,0.467889908,0.67337495,0.860801415,0.533585223,0.484293959,0.406541423,0.320760837,0.549190498,0.778788353,0.856971274,0.474087888,0.823444293,0.498305848,0.579495639,0.504235574,0.529121435,0.37090381,0.243045028,0.462843133,0.279086508,0.387260215,0.664715674,0.482082577,0.326869219,0.324272717,0.727391311,0.493315491,0.231168983,0.317651977,0.547757296,0.125,0.261662986,0.746845426,0.50419549,0.24354747,0.686168819,0.404596827,0.60956234,0.469234075,0.309242318,0.002250185165,0.433469614,0.590566649,0.567505341,0.569098152,0.603937398,0.4988966,0.473415964,0.416753125,0.371061796,0.277436521,0.343339689,0.407097622,0.426889499,0.41513301,0.757315784,0.401360487,0.556620723,0.191404314,0.300571434,0.847728389,0.25
19,ID,Male,PUBG,27330,92,0.001549379653,0.650344084,0.665439777,0.229179943,0.533887657,0.44517835,0.367123616,0.532156617,0.5,0.566567983,0.498086628,0,0.42684146,0,0.543106446,0.492712697,0.357403587,0.387812313,0,0.595769538,0.561679887,0.737121508,0.801238058,0.605269315,0.335774299,0.351712429,0.474334563,0.470771299,0.29267992,0.893330007,0.387643133,0.6974788,0.5,0.331732604,0.449716218,0.5,0.595375214,0.569366577,0.562093286,0.611912287,0.479820391,0.314562581,0.741917568,0.329476288,0.391153567,0,0.251960836,0.543798689,0.368884297,0.536615806,0.389749864,0.60049879,0.873278043,0.758392309,0.322693067,0.522358154,INT,0.443546714,0.339397688,0.76146789,0.68535159,0.818452114,0.360004666,0.376500401,0.374677018,0.454426494,0.566710123,0.850567899,0.878516773,0.543666407,0.349909463,0.531793786,0.458297816,0.571682571,0.591425863,0.614510566,0.038902273,0.377238321,0.278098056,0.640964332,0.418338728,0.34470319,0.395790462,0.481277322,0.703561978,0.652829728,0.230360641,0.314366973,0.501394325,1,0.284377425,0.471418253,0.3860252,0.404941296,0.705351089,0.569993415,0.717291965,0.139060125,0.30040585,0.001549379653,0.364223379,0.569366577,0.459667384,0.334925986,0.612778382,0.566988055,0.499034462,0.463412615,0.601079336,0.629133948,0.522909072,0.53783603,0.717201907,0.386779029,0.736254587,0.42684146,0.664826449,0.086923703,0.302357321,0.80602481,0.5
20,ID,Female,MLBB,10507,86,0.01095273818,0.538018682,0.176485757,0.632657938,0.490256251,0.41714526,0.385615634,0.603797978,0,0.596697029,0.774396557,0.25,0.466995803,0.375,0.645285403,0.42107092,0.586768718,0.512999858,0.125,0.530447942,0.614247735,0.674423533,0.537181357,0.598947279,0.362739926,0.541799041,0.320046192,0.514502121,0.240486551,0.876422387,0.402524423,0.580485381,0.375,0.196836655,0.547511734,0.25,0.567406817,0.608823903,0.568116286,0.49127337,0.715140866,0.547537907,0.899291918,0.607838711,0.263279098,0.5,0.50487012,0.624702351,0.451526743,0.608823903,0.040039419,0.412247716,0.873927704,0.822910461,0.347048003,0.417861411,INT,0.390232923,0.412946713,0.497271207,0.392437387,0.835702189,0.659192503,0.596526021,0.44925827,0.72078111,0.393048456,0.805907733,0.530689074,0.624074248,0.706334076,0.455149569,0.542859146,0.551429245,0.577999181,0.394017696,0.340926553,0.592762866,0.475283305,0.601963809,0.669249876,0.616327848,0.573839705,0.537723858,0.585740649,0.711178571,0.255429101,0.299565075,0.615673752,0.125,0.364005046,0.860136712,0.522182147,0.356125601,0.64563192,0.495754755,0.728013234,0.454937956,0.283153813,0.01095273818,0.530447942,0.6347286,0.78643294,0.657971984,0.80824387,0.305556434,0.327005473,0.499206386,0.245756889,0.472773053,0.485126278,0.52398376,0.51950678,0.338222189,0.523276203,0.443343073,0.274074061,0.30616176,0.299641384,0.753223493,0.25
21,ID,Male,MLBB,15865,198,0.00163608664,0.716560455,0.7066512,0.400479954,0.41208613,0.628115527,0.584741816,0.462932403,0.5,0.433159329,0.714055542,0.75,0.544261201,0.125,0.421526026,0.733062566,0.446092862,0.582402072,0.625,0.737231567,0.076169955,0.711494875,0.715380284,0.278860386,0.343461909,0.787863512,0.554615781,0.420294212,0.288768538,0.882446359,0.239473518,0.65390273,0.25,0.325518984,0.565817635,0,0.744648837,0.652371273,0.365805442,0.668318135,0.541713513,0.274707867,0.710676728,0.344382082,0.335454956,0.25,0.336567373,0.215376817,0.086116309,0.683915854,0.365315466,0.449407645,0.374916041,0.793092911,0.327834895,0.413854584,ENT,0.397550512,0.339976841,0.440366973,0.664304848,0.743039795,0.266010811,0.569142355,0,0.315985535,0.589780964,0.789430852,0.828669048,0.21893044,0.163591027,0.527092936,0.504950522,0.737856293,0.718163945,0.715938599,0.02027883,0.422197653,0.529553586,0.457170997,0.361600114,0.413712866,0.435737825,0.256918791,0.738500426,0.36999973,0.272142372,0.317341215,0.60508611,0,0.302527219,0.351131729,0.505612327,0.233833941,0.760888505,0.676482505,0.25747522,0,0.299371083,0.00163608664,0.210979229,0.652371273,0.448077231,0.264210106,0.781361125,0.525780282,0.480438714,0.204941175,0.404636976,0.554208762,0.313086274,0.45248381,0.393990259,0.341903959,0.740998927,0.544261201,0.590579031,0.248434804,0.304796286,0.794730605,0.125
22,ID,Male,Dead by Daylight,208576,290,0.005240580103,0.692343416,0.631305085,0.572228497,0.521214525,0.495365973,0.384375984,0.424437553,0.25,0.601667994,0.574108588,0.5,0.583228922,0.125,0.400380921,0.55583973,0.42708386,0.496378136,0.375,0.661871997,0.278990904,0.661477766,0.767391913,0.382439025,0.336648886,0.668176978,0.478822837,0.598010649,0.298957114,0.865194046,0.185602656,0.661605539,0.375,0.32397325,0.582246733,0,0.740774416,0.734291848,0.391366794,0.591884308,0.657726859,0.281640879,0.755741392,0.373449582,0.234558588,0.25,0.453563637,0.334204024,0.131758357,0.694394827,0.17968886,0.351723575,0.863797483,0.782662589,0.310763403,0.483171989,ENT,0.308676295,0.513123831,0.486238532,0.386402021,0.765274972,0.372775321,0.577472063,0.084135555,0.475037936,0.539348243,0.812488004,0.861588117,0.343132183,0.345618446,0.632117211,0.72714974,0.665034134,0.651994847,0.457559635,0.022286929,0.428417127,0.392018986,0.527487826,0.441186348,0.552821351,0.522099908,0.312045598,0.73258343,0.512539693,0.224970012,0.318691726,0.590874159,0.125,0.102006969,0.57333083,0.445900755,0.251661436,0.977950596,0.653506422,0.498169724,0.081818134,0.308886614,0.005240580103,0.253020984,0.734291848,0.572204085,0.362158806,0.738131382,0.665891443,0.535582735,0.237042412,0.373099971,0.550131166,0.342099891,0.490049514,0.54489398,0.402524646,0.558339743,0.583228922,0.41037888,0.112920084,0.30190348,0.678639276,0.25
24,ID,Male,MLBB,51701,82,0.00210482927,0.678437799,0.66578021,0.458337606,0.505483053,0.572326448,0.582520263,0.401784911,0.25,0.603032442,0.652883878,0.75,0.628794268,0,0.539614815,0.592723074,0.526194123,0.523409288,0.25,0.690491749,0.199806341,0.632441506,0.679384557,0.336080499,0.33451092,0.845301906,0.532779174,0.597991543,0.289471034,0.842952972,0.244243492,0.63115245,0.625,0.311274472,0.556337499,0,0.701552985,0.67800007,0.39603227,0.628918297,0.663105238,0.362566051,0.56240312,0.474055232,0.307246856,0.5,0.408305276,0.315289601,0.166014953,0.686112217,0.316673376,0.525478693,0.855718581,0.78493568,0.330578756,0.386985768,ENT,0.354201995,0.565759436,0.385321101,0.460460324,0.878972483,0.41681039,0.654615571,0.071150664,0.31881883,0.460560331,0.848842557,0.829938845,0.318179388,0.345732972,0.454162772,0.505102032,0.686874364,0.538532776,0.671868478,0.151375854,0.504072293,0.55578994,0.5300233,0.473205142,0.447775178,0.444520363,0.328744292,0.718097341,0.46777087,0.211987421,0.312217577,0.481490116,0.125,0.288126515,0.54350245,0.461634007,0.244218393,0.757155406,0.617162522,0.377599294,0.145786542,0.311576324,0.00210482927,0.218075706,0.67800007,0.61819091,0.422937439,0.591338355,0.615665867,0.478250454,0.250291939,0.45971424,0.49526294,0.329193941,0.569166488,0.401965437,0.264437203,0.558811451,0.628794268,0.695905328,0.280622451,0.296077926,0.754162064,0.125
25,ID,Male,MLBB,2638,86,0,0.434933397,0.521554921,0.492207585,0.620543533,0.298087794,0.288594566,0.741977118,0,0.551251012,0.330342656,0.25,0.353034941,0.375,0.504215879,0.360249416,0.420477466,0.288388182,0.125,0.51221912,0.636479766,0.746758659,0.8237449,0.529491607,0.322911733,0.309535768,0.489017599,0.425694466,0.29884191,0.929484478,0.197321132,0.530571367,0.375,0.312245863,0.560880929,0.25,0.444550662,0.564312302,0.391096049,0.32056385,0.56133349,0.420752725,0.752350424,0.337412599,0.309357008,0.5,0.390024533,0.463188422,0.260512023,0.583371814,0.26620104,0.419865354,0.848353932,0.728609064,0.333736624,0.397533904,IST,0.121164469,0.578457675,0.486238532,0.673184902,0.774482482,0.471530159,0.495669263,0.37470375,0.261450216,0.588900747,0.801390804,0.846223884,0.432067227,0.766901235,0.462635771,0.466396817,0.594369055,0.534338316,0.563075203,0.175367267,0.395946354,0.205140638,0.480088301,0.602821793,0.392256252,0.386439551,0.274020511,0.73609571,0.454860792,0.244473894,0.315906442,0.341763605,0.125,0.21976278,0.693812934,0.505460766,0.243968586,0.587539297,0.600842787,0.599074398,0.413192754,0.311304974,0,0.292874633,0.564312302,0.507487513,0.510577658,0.518125836,0.321810015,0.468755515,0.368111181,0.333621649,0.242301777,0.298642209,0.418588397,0.414841171,0.400130339,0.737038844,0.353034941,0.411171064,0.115408862,0.303991518,0.845366527,0.25
26,ID,Male,Persona 5 Royal,8159,106,0.0009331110114,0.733122482,0.63250163,0.56515358,0.42124696,0.717793034,0.593224979,0.588816076,0.5,0.558076999,0.707235248,0.75,0.683604647,0.125,0.305978985,0.655972401,0.459762572,0.69352482,0.625,0.698522994,0.107233713,0.730679417,0.736308704,0.267049622,0.333999746,0.786069009,0.2561329,0.555009825,0.305018811,0.817564491,0.25265872,0.671882394,0.25,0.309865649,0.631931104,0,0.727032801,0.697334084,0.410155264,0.706749412,0.464671751,0.212413166,0.705457256,0.362213737,0.249580557,0.25,0.514932883,0.295722557,0.13963124,0.742088188,0.297842344,0.351723575,0.857623097,0.766405674,0.336115285,0.244794059,ENT,0.400977497,0.447310089,0.486238532,0.518952219,0.534493654,0.232748231,0.648361996,0,0.370552769,0.583239499,0.781493018,0.608830057,0.21460798,0.164919116,0.547213255,0.657087642,0.686159702,0.66460987,0.637838501,0.052563475,0.33584273,0.481074873,0.342512972,0.318569637,0.41427255,0.511152523,0.305396702,0.823875162,0.448980333,0.27013416,0.318049372,0.396189055,0,0.250241305,0.342250419,0.504503659,0.251985477,0.682024763,0.629878037,0.281147685,0,0.298794798,0.0009331110114,0.214557186,0.697334084,0.500986505,0.324963422,0.647037511,0.614353407,0.501371541,0.171311128,0.189505416,0.630879496,0.255756714,0.361567689,0.3554383,0.315208066,0.744312589,0.683604647,0.630887168,0.220457932,0.306670119,0.788332016,0.125
